Airfoil,w_l1,w_l2,w_l3,w_l4,w_l5,w_l6,w_u1,w_u2,w_u3,w_u4,w_u5,w_u6,Alpha,CL,CD
E63,-0.164,-0.11721,-0.08589,-0.09213,-0.06587,-0.07141,0.173741,0.211886,0.222376,0.194545,0.243524,0.209815,6,0.9125,0.01036
E63,-0.164,-0.11721,-0.08589,-0.09213,-0.06587,-0.07141,0.173741,0.211886,0.222376,0.194545,0.243524,0.209815,8,1.0259,0.01491
E63,-0.164,-0.11721,-0.08589,-0.09213,-0.06587,-0.07141,0.173741,0.211886,0.222376,0.194545,0.243524,0.209815,10,1.1287,0.01937
E64,-0.13028,-0.09455,-0.0945,-0.09589,-0.07672,-0.06266,0.219471,0.205277,0.232479,0.202137,0.201372,0.230202,-2,0.0538,0.00689
E64,-0.13028,-0.09455,-0.0945,-0.09589,-0.07672,-0.06266,0.219471,0.205277,0.232479,0.202137,0.201372,0.230202,0,0.2467,0.0065
E64,-0.13028,-0.09455,-0.0945,-0.09589,-0.07672,-0.06266,0.219471,0.205277,0.232479,0.202137,0.201372,0.230202,2,0.5168,0.00754
E64,-0.13028,-0.09455,-0.0945,-0.09589,-0.07672,-0.06266,0.219471,0.205277,0.232479,0.202137,0.201372,0.230202,4,0.7816,0.00871
E64,-0.13028,-0.09455,-0.0945,-0.09589,-0.07672,-0.06266,0.219471,0.205277,0.232479,0.202137,0.201372,0.230202,6,0.9233,0.01082
E64,-0.13028,-0.09455,-0.0945,-0.09589,-0.07672,-0.06266,0.219471,0.205277,0.232479,0.202137,0.201372,0.230202,8,1.0655,0.0139
E64,-0.13028,-0.09455,-0.0945,-0.09589,-0.07672,-0.06266,0.219471,0.205277,0.232479,0.202137,0.201372,0.230202,10,1.1868,0.01747
E65,-0.15156,-0.11782,-0.09373,-0.08515,-0.07619,-0.06573,0.194815,0.193704,0.243161,0.178354,0.244015,0.19761,-2,0.0465,0.00757
E65,-0.15156,-0.11782,-0.09373,-0.08515,-0.07619,-0.06573,0.194815,0.193704,0.243161,0.178354,0.244015,0.19761,0,0.24,0.00638
E65,-0.15156,-0.11782,-0.09373,-0.08515,-0.07619,-0.06573,0.194815,0.193704,0.243161,0.178354,0.244015,0.19761,2,0.5098,0.00713
E65,-0.15156,-0.11782,-0.09373,-0.08515,-0.07619,-0.06573,0.194815,0.193704,0.243161,0.178354,0.244015,0.19761,4,0.7624,0.00827
E65,-0.15156,-0.11782,-0.09373,-0.08515,-0.07619,-0.06573,0.194815,0.193704,0.243161,0.178354,0.244015,0.19761,6,0.9044,0.01073
E65,-0.15156,-0.11782,-0.09373,-0.08515,-0.07619,-0.06573,0.194815,0.193704,0.243161,0.178354,0.244015,0.19761,8,1.0345,0.01456
E65,-0.15156,-0.11782,-0.09373,-0.08515,-0.07619,-0.06573,0.194815,0.193704,0.243161,0.178354,0.244015,0.19761,10,1.1463,0.0186
E66,-0.17132,-0.09146,-0.09891,-0.09406,-0.0652,-0.07479,0.166652,0.1819,0.248154,0.199566,0.246115,0.228295,-2,0.067,0.00797
E66,-0.17132,-0.09146,-0.09891,-0.09406,-0.0652,-0.07479,0.166652,0.1819,0.248154,0.199566,0.246115,0.228295,0,0.2544,0.00641
E66,-0.17132,-0.09146,-0.09891,-0.09406,-0.0652,-0.07479,0.166652,0.1819,0.248154,0.199566,0.246115,0.228295,2,0.5362,0.00702
E66,-0.17132,-0.09146,-0.09891,-0.09406,-0.0652,-0.07479,0.166652,0.1819,0.248154,0.199566,0.246115,0.228295,4,0.7894,0.00798
E66,-0.17132,-0.09146,-0.09891,-0.09406,-0.0652,-0.07479,0.166652,0.1819,0.248154,0.199566,0.246115,0.228295,6,0.8817,0.01205
E66,-0.17132,-0.09146,-0.09891,-0.09406,-0.0652,-0.07479,0.166652,0.1819,0.248154,0.199566,0.246115,0.228295,8,0.9869,0.01588
E66,-0.17132,-0.09146,-0.09891,-0.09406,-0.0652,-0.07479,0.166652,0.1819,0.248154,0.199566,0.246115,0.228295,10,1.0915,0.02069
G2,-0.16745,-0.14071,-0.21917,-0.12011,-0.15861,0.046036,0.320861,0.215991,0.184929,0.288058,0.133629,0.118354,-2,-0.0478,0.00789
G2,-0.16745,-0.14071,-0.21917,-0.12011,-0.15861,0.046036,0.320861,0.215991,0.184929,0.288058,0.133629,0.118354,0,0.1822,0.00795
G2,-0.16745,-0.14071,-0.21917,-0.12011,-0.15861,0.046036,0.320861,0.215991,0.184929,0.288058,0.133629,0.118354,2,0.3977,0.01001
G2,-0.16745,-0.14071,-0.21917,-0.12011,-0.15861,0.046036,0.320861,0.215991,0.184929,0.288058,0.133629,0.118354,4,0.6159,0.01157
G2,-0.16745,-0.14071,-0.21917,-0.12011,-0.15861,0.046036,0.320861,0.215991,0.184929,0.288058,0.133629,0.118354,6,0.8275,0.01323
G2,-0.16745,-0.14071,-0.21917,-0.12011,-0.15861,0.046036,0.320861,0.215991,0.184929,0.288058,0.133629,0.118354,8,1.02,0.01531
G2,-0.16745,-0.14071,-0.21917,-0.12011,-0.15861,0.046036,0.320861,0.215991,0.184929,0.288058,0.133629,0.118354,10,1.199,0.01809
G3,-0.17087,-0.15866,-0.20165,-0.15152,-0.12879,0.042877,0.282048,0.239862,0.162174,0.329172,0.129615,0.129051,-2,-0.0368,0.00811
G3,-0.17087,-0.15866,-0.20165,-0.15152,-0.12879,0.042877,0.282048,0.239862,0.162174,0.329172,0.129615,0.129051,0,0.1957,0.00797
G3,-0.17087,-0.15866,-0.20165,-0.15152,-0.12879,0.042877,0.282048,0.239862,0.162174,0.329172,0.129615,0.129051,4,0.6281,0.01105
G3,-0.17087,-0.15866,-0.20165,-0.15152,-0.12879,0.042877,0.282048,0.239862,0.162174,0.329172,0.129615,0.129051,6,0.8375,0.0128
G3,-0.17087,-0.15866,-0.20165,-0.15152,-0.12879,0.042877,0.282048,0.239862,0.162174,0.329172,0.129615,0.129051,8,1.0298,0.01497
G3,-0.17087,-0.15866,-0.20165,-0.15152,-0.12879,0.042877,0.282048,0.239862,0.162174,0.329172,0.129615,0.129051,10,1.1936,0.01748
G4,-0.15151,-0.18144,-0.23403,-0.12528,-0.12527,0.04487,0.295787,0.217197,0.163748,0.353987,0.152231,0.124501,-2,-0.0202,0.00872
G4,-0.15151,-0.18144,-0.23403,-0.12528,-0.12527,0.04487,0.295787,0.217197,0.163748,0.353987,0.152231,0.124501,0,0.2133,0.00828
G4,-0.15151,-0.18144,-0.23403,-0.12528,-0.12527,0.04487,0.295787,0.217197,0.163748,0.353987,0.152231,0.124501,4,0.6341,0.01191
G4,-0.15151,-0.18144,-0.23403,-0.12528,-0.12527,0.04487,0.295787,0.217197,0.163748,0.353987,0.152231,0.124501,6,0.8391,0.01369
G4,-0.15151,-0.18144,-0.23403,-0.12528,-0.12527,0.04487,0.295787,0.217197,0.163748,0.353987,0.152231,0.124501,8,1.0243,0.01593
G4,-0.15151,-0.18144,-0.23403,-0.12528,-0.12527,0.04487,0.295787,0.217197,0.163748,0.353987,0.152231,0.124501,10,1.168,0.01871
G5,-0.14946,-0.13883,-0.20534,-0.12308,-0.13684,0.038334,0.328722,0.184923,0.167919,0.296762,0.144599,0.139938,-2,-0.024,0.00775
G5,-0.14946,-0.13883,-0.20534,-0.12308,-0.13684,0.038334,0.328722,0.184923,0.167919,0.296762,0.144599,0.139938,0,0.1876,0.00901
G5,-0.14946,-0.13883,-0.20534,-0.12308,-0.13684,0.038334,0.328722,0.184923,0.167919,0.296762,0.144599,0.139938,2,0.4036,0.01071
G5,-0.14946,-0.13883,-0.20534,-0.12308,-0.13684,0.038334,0.328722,0.184923,0.167919,0.296762,0.144599,0.139938,4,0.6194,0.01206
G5,-0.14946,-0.13883,-0.20534,-0.12308,-0.13684,0.038334,0.328722,0.184923,0.167919,0.296762,0.144599,0.139938,6,0.8259,0.0138
G5,-0.14946,-0.13883,-0.20534,-0.12308,-0.13684,0.038334,0.328722,0.184923,0.167919,0.296762,0.144599,0.139938,8,1.0084,0.01595
G5,-0.14946,-0.13883,-0.20534,-0.12308,-0.13684,0.038334,0.328722,0.184923,0.167919,0.296762,0.144599,0.139938,10,1.2009,0.0188
G6,-0.13281,-0.18009,-0.21792,-0.12131,-0.12676,0.038925,0.346057,0.210462,0.175901,0.28039,0.13382,0.122123,-2,-0.0391,0.00817
G6,-0.13281,-0.18009,-0.21792,-0.12131,-0.12676,0.038925,0.346057,0.210462,0.175901,0.28039,0.13382,0.122123,0,0.179,0.00952
G6,-0.13281,-0.18009,-0.21792,-0.12131,-0.12676,0.038925,0.346057,0.210462,0.175901,0.28039,0.13382,0.122123,2,0.4028,0.01079
G6,-0.13281,-0.18009,-0.21792,-0.12131,-0.12676,0.038925,0.346057,0.210462,0.175901,0.28039,0.13382,0.122123,4,0.6236,0.01213
G6,-0.13281,-0.18009,-0.21792,-0.12131,-0.12676,0.038925,0.346057,0.210462,0.175901,0.28039,0.13382,0.122123,6,0.8369,0.01382
G6,-0.13281,-0.18009,-0.21792,-0.12131,-0.12676,0.038925,0.346057,0.210462,0.175901,0.28039,0.13382,0.122123,8,1.0344,0.01595
G6,-0.13281,-0.18009,-0.21792,-0.12131,-0.12676,0.038925,0.346057,0.210462,0.175901,0.28039,0.13382,0.122123,10,1.2162,0.01861
G7,-0.16204,-0.15147,-0.18164,-0.11884,-0.11903,0.045201,0.314045,0.193655,0.191531,0.299513,0.123352,0.125175,-2,-0.0209,0.00796
G7,-0.16204,-0.15147,-0.18164,-0.11884,-0.11903,0.045201,0.314045,0.193655,0.191531,0.299513,0.123352,0.125175,0,0.2102,0.00775
G7,-0.16204,-0.15147,-0.18164,-0.11884,-0.11903,0.045201,0.314045,0.193655,0.191531,0.299513,0.123352,0.125175,2,0.422,0.00992
G7,-0.16204,-0.15147,-0.18164,-0.11884,-0.11903,0.045201,0.314045,0.193655,0.191531,0.299513,0.123352,0.125175,4,0.6388,0.01158
G7,-0.16204,-0.15147,-0.18164,-0.11884,-0.11903,0.045201,0.314045,0.193655,0.191531,0.299513,0.123352,0.125175,6,0.8449,0.01339
G7,-0.16204,-0.15147,-0.18164,-0.11884,-0.11903,0.045201,0.314045,0.193655,0.191531,0.299513,0.123352,0.125175,8,1.0344,0.01542
G7,-0.16204,-0.15147,-0.18164,-0.11884,-0.11903,0.045201,0.314045,0.193655,0.191531,0.299513,0.123352,0.125175,10,1.2194,0.01874
G8,-0.17176,-0.16152,-0.18951,-0.14893,-0.15321,0.038171,0.2734,0.209401,0.148152,0.275661,0.122942,0.143026,-2,-0.0715,0.00757
G8,-0.17176,-0.16152,-0.18951,-0.14893,-0.15321,0.038171,0.2734,0.209401,0.148152,0.275661,0.122942,0.143026,0,0.1549,0.00756
G8,-0.17176,-0.16152,-0.18951,-0.14893,-0.15321,0.038171,0.2734,0.209401,0.148152,0.275661,0.122942,0.143026,2,0.3645,0.00948
G8,-0.17176,-0.16152,-0.18951,-0.14893,-0.15321,0.038171,0.2734,0.209401,0.148152,0.275661,0.122942,0.143026,4,0.5808,0.01103
G8,-0.17176,-0.16152,-0.18951,-0.14893,-0.15321,0.038171,0.2734,0.209401,0.148152,0.275661,0.122942,0.143026,6,0.7899,0.01272
G8,-0.17176,-0.16152,-0.18951,-0.14893,-0.15321,0.038171,0.2734,0.209401,0.148152,0.275661,0.122942,0.143026,8,0.9851,0.01466
G8,-0.17176,-0.16152,-0.18951,-0.14893,-0.15321,0.038171,0.2734,0.209401,0.148152,0.275661,0.122942,0.143026,10,1.1701,0.01721
G9,-0.12972,-0.17793,-0.21699,-0.12079,-0.15162,0.035478,0.324693,0.205662,0.153992,0.295618,0.141043,0.11386,-2,-0.0569,0.00803
G9,-0.12972,-0.17793,-0.21699,-0.12079,-0.15162,0.035478,0.324693,0.205662,0.153992,0.295618,0.141043,0.11386,0,0.1604,0.00906
G9,-0.12972,-0.17793,-0.21699,-0.12079,-0.15162,0.035478,0.324693,0.205662,0.153992,0.295618,0.141043,0.11386,2,0.3804,0.01055
G9,-0.12972,-0.17793,-0.21699,-0.12079,-0.15162,0.035478,0.324693,0.205662,0.153992,0.295618,0.141043,0.11386,4,0.5998,0.01185
G9,-0.12972,-0.17793,-0.21699,-0.12079,-0.15162,0.035478,0.324693,0.205662,0.153992,0.295618,0.141043,0.11386,6,0.8107,0.0135
G9,-0.12972,-0.17793,-0.21699,-0.12079,-0.15162,0.035478,0.324693,0.205662,0.153992,0.295618,0.141043,0.11386,8,1.0033,0.01564
G9,-0.12972,-0.17793,-0.21699,-0.12079,-0.15162,0.035478,0.324693,0.205662,0.153992,0.295618,0.141043,0.11386,10,1.1887,0.01824
G10,-0.14213,-0.17252,-0.18564,-0.1321,-0.13552,0.046344,0.285226,0.186269,0.198256,0.332444,0.116347,0.111353,-2,-0.0399,0.00847
G10,-0.14213,-0.17252,-0.18564,-0.1321,-0.13552,0.046344,0.285226,0.186269,0.198256,0.332444,0.116347,0.111353,0,0.1933,0.00804
G10,-0.14213,-0.17252,-0.18564,-0.1321,-0.13552,0.046344,0.285226,0.186269,0.198256,0.332444,0.116347,0.111353,2,0.4243,0.00796
G10,-0.14213,-0.17252,-0.18564,-0.1321,-0.13552,0.046344,0.285226,0.186269,0.198256,0.332444,0.116347,0.111353,4,0.6245,0.01132
G10,-0.14213,-0.17252,-0.18564,-0.1321,-0.13552,0.046344,0.285226,0.186269,0.198256,0.332444,0.116347,0.111353,6,0.8288,0.01332
G10,-0.14213,-0.17252,-0.18564,-0.1321,-0.13552,0.046344,0.285226,0.186269,0.198256,0.332444,0.116347,0.111353,8,1.0053,0.01574
G10,-0.14213,-0.17252,-0.18564,-0.1321,-0.13552,0.046344,0.285226,0.186269,0.198256,0.332444,0.116347,0.111353,10,1.1686,0.01903
G11,-0.15607,-0.17706,-0.22328,-0.14553,-0.1573,0.03734,0.331554,0.232996,0.192414,0.35809,0.140332,0.141284,-2,-0.0199,0.00852
G11,-0.15607,-0.17706,-0.22328,-0.14553,-0.1573,0.03734,0.331554,0.232996,0.192414,0.35809,0.140332,0.141284,0,0.2132,0.00827
G11,-0.15607,-0.17706,-0.22328,-0.14553,-0.1573,0.03734,0.331554,0.232996,0.192414,0.35809,0.140332,0.141284,2,0.4209,0.01007
G11,-0.15607,-0.17706,-0.22328,-0.14553,-0.1573,0.03734,0.331554,0.232996,0.192414,0.35809,0.140332,0.141284,4,0.6307,0.01195
G11,-0.15607,-0.17706,-0.22328,-0.14553,-0.1573,0.03734,0.331554,0.232996,0.192414,0.35809,0.140332,0.141284,6,0.8313,0.01377
G11,-0.15607,-0.17706,-0.22328,-0.14553,-0.1573,0.03734,0.331554,0.232996,0.192414,0.35809,0.140332,0.141284,8,1.008,0.01607
G11,-0.15607,-0.17706,-0.22328,-0.14553,-0.1573,0.03734,0.331554,0.232996,0.192414,0.35809,0.140332,0.141284,10,1.143,0.01904
G12,-0.13515,-0.17016,-0.20697,-0.13026,-0.12866,0.035981,0.289094,0.214816,0.165644,0.33612,0.145467,0.123419,-2,-0.0252,0.00836
G12,-0.13515,-0.17016,-0.20697,-0.13026,-0.12866,0.035981,0.289094,0.214816,0.165644,0.33612,0.145467,0.123419,0,0.2066,0.00798
G12,-0.13515,-0.17016,-0.20697,-0.13026,-0.12866,0.035981,0.289094,0.214816,0.165644,0.33612,0.145467,0.123419,2,0.4211,0.0092
G12,-0.13515,-0.17016,-0.20697,-0.13026,-0.12866,0.035981,0.289094,0.214816,0.165644,0.33612,0.145467,0.123419,4,0.6288,0.01141
G12,-0.13515,-0.17016,-0.20697,-0.13026,-0.12866,0.035981,0.289094,0.214816,0.165644,0.33612,0.145467,0.123419,6,0.8335,0.0132
G12,-0.13515,-0.17016,-0.20697,-0.13026,-0.12866,0.035981,0.289094,0.214816,0.165644,0.33612,0.145467,0.123419,8,1.0162,0.01532
G12,-0.13515,-0.17016,-0.20697,-0.13026,-0.12866,0.035981,0.289094,0.214816,0.165644,0.33612,0.145467,0.123419,10,1.1785,0.01824
G13,-0.1383,-0.17615,-0.19908,-0.15336,-0.15889,0.037537,0.30024,0.201534,0.17957,0.312138,0.125636,0.146119,-2,-0.0492,0.00806
G13,-0.1383,-0.17615,-0.19908,-0.15336,-0.15889,0.037537,0.30024,0.201534,0.17957,0.312138,0.125636,0.146119,0,0.1811,0.00785
G13,-0.1383,-0.17615,-0.19908,-0.15336,-0.15889,0.037537,0.30024,0.201534,0.17957,0.312138,0.125636,0.146119,2,0.3895,0.00962
G13,-0.1383,-0.17615,-0.19908,-0.15336,-0.15889,0.037537,0.30024,0.201534,0.17957,0.312138,0.125636,0.146119,4,0.6002,0.01153
G13,-0.1383,-0.17615,-0.19908,-0.15336,-0.15889,0.037537,0.30024,0.201534,0.17957,0.312138,0.125636,0.146119,6,0.804,0.01341
G13,-0.1383,-0.17615,-0.19908,-0.15336,-0.15889,0.037537,0.30024,0.201534,0.17957,0.312138,0.125636,0.146119,8,0.9918,0.01561
G13,-0.1383,-0.17615,-0.19908,-0.15336,-0.15889,0.037537,0.30024,0.201534,0.17957,0.312138,0.125636,0.146119,10,1.1514,0.0181
G14,-0.14798,-0.15029,-0.17966,-0.14692,-0.13382,0.037704,0.297605,0.191913,0.182961,0.291201,0.127201,0.145797,-2,-0.0337,0.00774
G14,-0.14798,-0.15029,-0.17966,-0.14692,-0.13382,0.037704,0.297605,0.191913,0.182961,0.291201,0.127201,0.145797,0,0.1949,0.00769
G14,-0.14798,-0.15029,-0.17966,-0.14692,-0.13382,0.037704,0.297605,0.191913,0.182961,0.291201,0.127201,0.145797,2,0.4028,0.00963
G14,-0.14798,-0.15029,-0.17966,-0.14692,-0.13382,0.037704,0.297605,0.191913,0.182961,0.291201,0.127201,0.145797,4,0.6154,0.01141
G14,-0.14798,-0.15029,-0.17966,-0.14692,-0.13382,0.037704,0.297605,0.191913,0.182961,0.291201,0.127201,0.145797,10,1.1858,0.01844
G15,-0.17268,-0.17173,-0.21313,-0.15599,-0.13912,0.042334,0.310406,0.24099,0.157968,0.292287,0.130514,0.147054,-2,-0.0489,0.008
G15,-0.17268,-0.17173,-0.21313,-0.15599,-0.13912,0.042334,0.310406,0.24099,0.157968,0.292287,0.130514,0.147054,0,0.1736,0.00857
G15,-0.17268,-0.17173,-0.21313,-0.15599,-0.13912,0.042334,0.310406,0.24099,0.157968,0.292287,0.130514,0.147054,2,0.3906,0.01024
G15,-0.17268,-0.17173,-0.21313,-0.15599,-0.13912,0.042334,0.310406,0.24099,0.157968,0.292287,0.130514,0.147054,4,0.6107,0.01156
G15,-0.17268,-0.17173,-0.21313,-0.15599,-0.13912,0.042334,0.310406,0.24099,0.157968,0.292287,0.130514,0.147054,6,0.8236,0.01318
G15,-0.17268,-0.17173,-0.21313,-0.15599,-0.13912,0.042334,0.310406,0.24099,0.157968,0.292287,0.130514,0.147054,8,1.0236,0.01517
G16,-0.16925,-0.14646,-0.2076,-0.14152,-0.14164,0.040111,0.28111,0.195127,0.155927,0.354751,0.137256,0.110018,-2,-0.0492,0.00829
G16,-0.16925,-0.14646,-0.2076,-0.14152,-0.14164,0.040111,0.28111,0.195127,0.155927,0.354751,0.137256,0.110018,0,0.1832,0.008
G16,-0.16925,-0.14646,-0.2076,-0.14152,-0.14164,0.040111,0.28111,0.195127,0.155927,0.354751,0.137256,0.110018,2,0.3953,0.00953
G16,-0.16925,-0.14646,-0.2076,-0.14152,-0.14164,0.040111,0.28111,0.195127,0.155927,0.354751,0.137256,0.110018,4,0.605,0.0117
G16,-0.16925,-0.14646,-0.2076,-0.14152,-0.14164,0.040111,0.28111,0.195127,0.155927,0.354751,0.137256,0.110018,6,0.8089,0.01352
G16,-0.16925,-0.14646,-0.2076,-0.14152,-0.14164,0.040111,0.28111,0.195127,0.155927,0.354751,0.137256,0.110018,8,0.9904,0.01579
G16,-0.16925,-0.14646,-0.2076,-0.14152,-0.14164,0.040111,0.28111,0.195127,0.155927,0.354751,0.137256,0.110018,10,1.1473,0.01867
G17,-0.1476,-0.17912,-0.1979,-0.1503,-0.13457,0.04095,0.278919,0.224278,0.156542,0.324712,0.131344,0.129888,0,0.1877,0.00791
G17,-0.1476,-0.17912,-0.1979,-0.1503,-0.13457,0.04095,0.278919,0.224278,0.156542,0.324712,0.131344,0.129888,2,0.4046,0.00902
G17,-0.1476,-0.17912,-0.1979,-0.1503,-0.13457,0.04095,0.278919,0.224278,0.156542,0.324712,0.131344,0.129888,4,0.6144,0.01118
G17,-0.1476,-0.17912,-0.1979,-0.1503,-0.13457,0.04095,0.278919,0.224278,0.156542,0.324712,0.131344,0.129888,6,0.823,0.01291
G17,-0.1476,-0.17912,-0.1979,-0.1503,-0.13457,0.04095,0.278919,0.224278,0.156542,0.324712,0.131344,0.129888,8,1.0127,0.01521
G17,-0.1476,-0.17912,-0.1979,-0.1503,-0.13457,0.04095,0.278919,0.224278,0.156542,0.324712,0.131344,0.129888,10,1.1765,0.01781
G18,-0.13177,-0.14032,-0.23173,-0.13321,-0.12269,0.04432,0.257705,0.192336,0.189471,0.348015,0.151333,0.125581,-2,-0.0154,0.00884
G18,-0.13177,-0.14032,-0.23173,-0.13321,-0.12269,0.04432,0.257705,0.192336,0.189471,0.348015,0.151333,0.125581,0,0.2174,0.00846
G18,-0.13177,-0.14032,-0.23173,-0.13321,-0.12269,0.04432,0.257705,0.192336,0.189471,0.348015,0.151333,0.125581,2,0.4482,0.00817
G18,-0.13177,-0.14032,-0.23173,-0.13321,-0.12269,0.04432,0.257705,0.192336,0.189471,0.348015,0.151333,0.125581,4,0.6426,0.01104
G18,-0.13177,-0.14032,-0.23173,-0.13321,-0.12269,0.04432,0.257705,0.192336,0.189471,0.348015,0.151333,0.125581,6,0.8375,0.01343
G18,-0.13177,-0.14032,-0.23173,-0.13321,-0.12269,0.04432,0.257705,0.192336,0.189471,0.348015,0.151333,0.125581,8,1.0102,0.01605
G18,-0.13177,-0.14032,-0.23173,-0.13321,-0.12269,0.04432,0.257705,0.192336,0.189471,0.348015,0.151333,0.125581,10,1.1399,0.01956
G19,-0.13212,-0.18247,-0.22004,-0.1346,-0.15263,0.044581,0.287103,0.204556,0.16083,0.270757,0.147902,0.121023,-2,-0.0665,0.00796
G19,-0.13212,-0.18247,-0.22004,-0.1346,-0.15263,0.044581,0.287103,0.204556,0.16083,0.270757,0.147902,0.121023,0,0.1632,0.00781
G19,-0.13212,-0.18247,-0.22004,-0.1346,-0.15263,0.044581,0.287103,0.204556,0.16083,0.270757,0.147902,0.121023,2,0.3742,0.00984
G19,-0.13212,-0.18247,-0.22004,-0.1346,-0.15263,0.044581,0.287103,0.204556,0.16083,0.270757,0.147902,0.121023,4,0.5923,0.01132
G19,-0.13212,-0.18247,-0.22004,-0.1346,-0.15263,0.044581,0.287103,0.204556,0.16083,0.270757,0.147902,0.121023,6,0.8043,0.01301
G19,-0.13212,-0.18247,-0.22004,-0.1346,-0.15263,0.044581,0.287103,0.204556,0.16083,0.270757,0.147902,0.121023,8,1.002,0.01512
G19,-0.13212,-0.18247,-0.22004,-0.1346,-0.15263,0.044581,0.287103,0.204556,0.16083,0.270757,0.147902,0.121023,10,1.1734,0.0176
G20,-0.15503,-0.15693,-0.18516,-0.155,-0.14859,0.043126,0.302259,0.231812,0.149848,0.272605,0.145927,0.129394,-2,-0.052,0.00752
G20,-0.15503,-0.15693,-0.18516,-0.155,-0.14859,0.043126,0.302259,0.231812,0.149848,0.272605,0.145927,0.129394,0,0.1675,0.00843
G20,-0.15503,-0.15693,-0.18516,-0.155,-0.14859,0.043126,0.302259,0.231812,0.149848,0.272605,0.145927,0.129394,2,0.3858,0.01004
G20,-0.15503,-0.15693,-0.18516,-0.155,-0.14859,0.043126,0.302259,0.231812,0.149848,0.272605,0.145927,0.129394,4,0.6056,0.01141
G20,-0.15503,-0.15693,-0.18516,-0.155,-0.14859,0.043126,0.302259,0.231812,0.149848,0.272605,0.145927,0.129394,6,0.8177,0.01296
G20,-0.15503,-0.15693,-0.18516,-0.155,-0.14859,0.043126,0.302259,0.231812,0.149848,0.272605,0.145927,0.129394,8,1.0154,0.01497
G20,-0.15503,-0.15693,-0.18516,-0.155,-0.14859,0.043126,0.302259,0.231812,0.149848,0.272605,0.145927,0.129394,10,1.1969,0.01724
G21,-0.13404,-0.18082,-0.22449,-0.12821,-0.155,0.034644,0.276491,0.235708,0.171172,0.340448,0.12501,0.142468,-2,-0.0379,0.00848
G21,-0.13404,-0.18082,-0.22449,-0.12821,-0.155,0.034644,0.276491,0.235708,0.171172,0.340448,0.12501,0.142468,0,0.194,0.00818
G21,-0.13404,-0.18082,-0.22449,-0.12821,-0.155,0.034644,0.276491,0.235708,0.171172,0.340448,0.12501,0.142468,2,0.4208,0.00824
G21,-0.13404,-0.18082,-0.22449,-0.12821,-0.155,0.034644,0.276491,0.235708,0.171172,0.340448,0.12501,0.142468,4,0.6218,0.01072
G21,-0.13404,-0.18082,-0.22449,-0.12821,-0.155,0.034644,0.276491,0.235708,0.171172,0.340448,0.12501,0.142468,6,0.8243,0.01268
G21,-0.13404,-0.18082,-0.22449,-0.12821,-0.155,0.034644,0.276491,0.235708,0.171172,0.340448,0.12501,0.142468,8,1.007,0.0149
G21,-0.13404,-0.18082,-0.22449,-0.12821,-0.155,0.034644,0.276491,0.235708,0.171172,0.340448,0.12501,0.142468,10,1.1616,0.01762
G22,-0.14467,-0.16253,-0.2274,-0.12716,-0.13731,0.045674,0.283182,0.236978,0.159158,0.28541,0.146359,0.135737,-2,-0.0375,0.00804
G22,-0.14467,-0.16253,-0.2274,-0.12716,-0.13731,0.045674,0.283182,0.236978,0.159158,0.28541,0.146359,0.135737,0,0.1916,0.00796
G22,-0.14467,-0.16253,-0.2274,-0.12716,-0.13731,0.045674,0.283182,0.236978,0.159158,0.28541,0.146359,0.135737,2,0.4059,0.00962
G22,-0.14467,-0.16253,-0.2274,-0.12716,-0.13731,0.045674,0.283182,0.236978,0.159158,0.28541,0.146359,0.135737,4,0.623,0.01114
G22,-0.14467,-0.16253,-0.2274,-0.12716,-0.13731,0.045674,0.283182,0.236978,0.159158,0.28541,0.146359,0.135737,6,0.8354,0.01271
G22,-0.14467,-0.16253,-0.2274,-0.12716,-0.13731,0.045674,0.283182,0.236978,0.159158,0.28541,0.146359,0.135737,8,1.0318,0.01485
G22,-0.14467,-0.16253,-0.2274,-0.12716,-0.13731,0.045674,0.283182,0.236978,0.159158,0.28541,0.146359,0.135737,10,1.205,0.01726
G23,-0.14712,-0.16537,-0.20975,-0.15186,-0.14393,0.043761,0.34359,0.23848,0.15199,0.298096,0.143742,0.132609,-2,-0.038,0.00793
G23,-0.14712,-0.16537,-0.20975,-0.15186,-0.14393,0.043761,0.34359,0.23848,0.15199,0.298096,0.143742,0.132609,0,0.1763,0.00969
G23,-0.14712,-0.16537,-0.20975,-0.15186,-0.14393,0.043761,0.34359,0.23848,0.15199,0.298096,0.143742,0.132609,2,0.4009,0.01081
G23,-0.14712,-0.16537,-0.20975,-0.15186,-0.14393,0.043761,0.34359,0.23848,0.15199,0.298096,0.143742,0.132609,4,0.6204,0.01217
G23,-0.14712,-0.16537,-0.20975,-0.15186,-0.14393,0.043761,0.34359,0.23848,0.15199,0.298096,0.143742,0.132609,6,0.8336,0.0138
G23,-0.14712,-0.16537,-0.20975,-0.15186,-0.14393,0.043761,0.34359,0.23848,0.15199,0.298096,0.143742,0.132609,8,1.0341,0.01575
G23,-0.14712,-0.16537,-0.20975,-0.15186,-0.14393,0.043761,0.34359,0.23848,0.15199,0.298096,0.143742,0.132609,10,1.1974,0.01831
G24,-0.15129,-0.14191,-0.22959,-0.1245,-0.14753,0.040549,0.317871,0.19783,0.155136,0.317725,0.148527,0.142214,-2,-0.0283,0.00803
